2021-01-17 06:37:54,1311791763632263169,"b"".@vrbo &amp; @Expedia \n\nFriends &amp; I have rented an estate with Vrbo for a long weekend in November 2021. It's basically\xe2\x80\xa6 https://t.co/7PYwUIbLRk"""
2021-01-17 06:37:01,828064979542765568,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-17 06:22:58,884827526983495680,"b""RT @jimothybringus: I'm humbly asking all DC folks who rent via VRBO/Airbnb/etc. to refrain from renting/listing their properties from Janu\xe2\x80\xa6"""
2021-01-17 05:08:58,1287041575604957184,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-17 03:49:59,825003757641404420,b'RT @jimothybringus: @vrbo Please take action to stop the quartering of insurrectionists within our communities ahead of the inauguration.\xe2\x80\xa6'
2021-01-17 03:13:46,233657813,"b""RT @jimothybringus: @BMeiselas @HawleyMO Not so fast. It seems like @vrbo doesn't mind being associated with those individuals.\n\nJoin me in\xe2\x80\xa6"""
2021-01-17 02:49:11,822944718216724481,b'RT @jimothybringus: @vrbo Please take action to stop the quartering of insurrectionists within our communities ahead of the inauguration.\xe2\x80\xa6'
2021-01-17 02:34:41,10987972,b'RT @jimothybringus: Silence is complicity. \n\n@vrbo your properties are in OUR neighborhoods.\n\nStop your silence.\n\n#DontRentDC https://t.co/\xe2\x80\xa6'
2021-01-17 02:21:30,1252562350479212544,b'RT @jimothybringus: @WDCreports I would purchase @vrbo and remove its C-Suite for choosing profits over our democracy.\n\n#CancelVRBO #Boycot\xe2\x80\xa6'
2021-01-17 02:01:55,2926351647,"b""RT @embodylib: We still haven't heard from you @vrbo. Will you help keep DC residents safe and hold white supremacists accountable? Follow\xe2\x80\xa6"""
2021-01-17 01:57:05,1304177281242468353,"b""RT @jimothybringus: @BMeiselas @HawleyMO Not so fast. It seems like @vrbo doesn't mind being associated with those individuals.\n\nJoin me in\xe2\x80\xa6"""
2021-01-17 01:35:16,1237841147512283138,b'RT @jimothybringus: @kgirlartist66 @jacketrose86 @MSNBC And @vrbo has chosen to quarter these insurrectionists. VRBO has made it clear that\xe2\x80\xa6'
2021-01-17 01:31:26,4790737996,"b""RT @jimothybringus: @politvidchannel @Libby22429610 Now it's time for @vrbo to step up and choose our democracy over its profits.\n\n#CancelV\xe2\x80\xa6"""
2021-01-17 01:23:02,2236983040,b'RT @jimothybringus: @kgirlartist66 @jacketrose86 @MSNBC And @vrbo has chosen to quarter these insurrectionists. VRBO has made it clear that\xe2\x80\xa6'
2021-01-17 01:10:30,1587963007,b'RT @jimothybringus: @kgirlartist66 @jacketrose86 @MSNBC And @vrbo has chosen to quarter these insurrectionists. VRBO has made it clear that\xe2\x80\xa6'
2021-01-17 01:10:11,924616158,b'RT @jimothybringus: @kgirlartist66 @jacketrose86 @MSNBC And @vrbo has chosen to quarter these insurrectionists. VRBO has made it clear that\xe2\x80\xa6'
2021-01-17 00:55:22,1247220176,b'RT @jimothybringus: @kgirlartist66 @jacketrose86 @MSNBC And @vrbo has chosen to quarter these insurrectionists. VRBO has made it clear that\xe2\x80\xa6'
2021-01-17 00:35:43,4900216603,b'@vrbo @Piszkiewhat This is pathetic. Do your part to prevent more violence and cancel reservations before your poli\xe2\x80\xa6 https://t.co/eAZLABDg7R'
2021-01-17 00:30:00,272984263,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 23:54:38,1464199243,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 23:49:28,1241787063776751619,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 23:48:42,860726142,"b""RT @jimothybringus: @politvidchannel @Libby22429610 Now it's time for @vrbo to step up and choose our democracy over its profits.\n\n#CancelV\xe2\x80\xa6"""
2021-01-16 23:34:55,1350179725,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 23:14:50,99825855,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 23:14:21,842336192381235204,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 22:57:22,3772869676,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 22:56:22,45487451,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 22:42:27,820869825643712512,"b""RT @Janeese4DC: DC! Avoid renting out rooms on January 17-20. There's no way to guarantee that your guests are not coming to incite violenc\xe2\x80\xa6"""
2021-01-16 22:32:47,31628388,"b""RT @Janeese4DC: DC! Avoid renting out rooms on January 17-20. There's no way to guarantee that your guests are not coming to incite violenc\xe2\x80\xa6"""
2021-01-16 22:32:23,23086574,"b""RT @Janeese4DC: DC! Avoid renting out rooms on January 17-20. There's no way to guarantee that your guests are not coming to incite violenc\xe2\x80\xa6"""
2021-01-16 22:13:38,3219856910,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 22:07:59,788852155163607040,"b""RT @jimothybringus: @politvidchannel @Libby22429610 Now it's time for @vrbo to step up and choose our democracy over its profits.\n\n#CancelV\xe2\x80\xa6"""
2021-01-16 22:02:21,1325122535713730562,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
